STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform,Year
2211,"PADUMPUKHURI, TEZPUR, ASSAM",POND,ASSAM,20,33,7,7.8,7.5,8.8,28,310,1.6,6.4,0.6,2.8,300,910,720,2000,2019
2212,"GOPHUR TANK, GOPHUR, ASSAM",POND,ASSAM,20,32,6.8,8,7.5,8.9,69,91,1.7,5.6,1,2.3,300,1500,720,2800,2019
2213,"JAIPAL PUKHURI, SIPAJHAR, ASSAM",POND,ASSAM,22,30,6.8,8,7.2,8.8,26,231,2,7.8,0.8,1.9,2,1100,360,2700,2019
2214,"BOTODRIVA SATRA POND, NAGAON, ASSAM",POND,ASSAM,21,36,2.5,9,6,7.8,19,123,1.6,8.8,0.4,2.6,2,730,360,2700,2019
2215,"SARAN BEEL, ASSAM",POND,ASSAM,22,34,4.2,9.8,7.3,8.1,51,83,1,5.4,0.6,1.5,300,730,360,2300,2019
2216,"DIGHALI PUKHURI, GUWAHATI, ASSAM",POND,ASSAM,22,33,6,12.2,7.1,8.7,154,360,2.3,5.8,1,2.6,300,1100,730,2800,2019
2217,"SUBHAGYA KUNDA POND KAMAKHYA 
TEMPLE, GUWAHATI, ASSAM",POND,ASSAM,19,33,5.4,9.6,7.3,8.1,268,620,2.1,7,0.8,2.7,700,2800,1400,12000,2019
2219,"BISHNU PUSKAR PUKHURI OF HAYAGRIB 
MADHAB TEMPLE, HAJO, ASSAM",POND,ASSAM,21,33,6.4,10.8,7.5,9.1,90,228,1.1,14.5,1.5,2.5,300,2000,910,2800,2019
2220,"CHAND DUBI BEEL, CHAND DUBI, ASSAM",POND,ASSAM,15,36,6,10.3,6.1,8,19,195,1,2.6,0.7,2.8,300,720,360,2300,2019
2221,"GANGA PUKHURI, NALBARI (GORDON 
SCHOOL), ASSAM",POND,ASSAM,21,36,6,10,7.5,8.5,49,58,2,4,0.8,1.6,2,1500,720,4300,2019
2222,"RAJADINIA PUKHURI AT ABHAYAPURI, ASSAM",POND,ASSAM,23,38,4.7,5.6,7.2,8.1,16,110,1.2,4.2,0.9,1.9,2,700,360,1500,2019
2223,"MAHAMAYA MANDIR PUKHURI, ASSAM",POND,ASSAM,21,38,3.1,5.5,7.1,8.1,44,63,1.2,2.5,0.7,2.4,300,1500,730,2800,2019
2224,"RAJAPUKHURI AT GAURIPUR, ASSAM",POND,ASSAM,20,38,3.1,5.8,7.2,8.8,74,98,1.2,2.4,0.7,2,2,730,360,2100,2019
2225,"BASKANDI POND INSIDE THE BASKANDI 
MADRASA, BASKANDI, ASSAM",POND,ASSAM,21,28,4.7,5.8,6.7,7.3,96,116,1.6,3.8,1.3,3.2,2,360,300,2800,2019
2226,"SIVASAGAR TANK (BORPUKHURI) NEAR 
SIVADOL, ASSAM",POND,ASSAM,18,32,5.8,8.7,6.1,7.5,22,40,1.2,2.8,0.2,1.7,2,730,2,910,2019
2227,"HORDAI PUKHURI, CHARAIDEW, ASSAM",POND,ASSAM,20,31,5.1,7.6,6.3,7.5,22,36,1.3,3.6,0.6,1.3,2,910,2,2800,2019
2228,"GALA BEEL AT DERGAON, ASSAM",POND,ASSAM,20,30,4.4,10,6.8,7.9,20,57,1.2,2.6,0.4,1.8,2,1500,360,3900,2019
3772,BORPUKHURI AT SONARI,POND,ASSAM,20,31,4.5,7.5,6.6,7.6,53,87,1.5,2.9,0.8,1.8,2,700,2,1500,2019
3806,"POND WATER FROM RAMKRISHNA MISSION 
AT HAILAKANDI",POND,ASSAM,22,25,4.1,5.3,6.4,7.5,108,163,2,3.2,0.7,1.6,2,2,2,730,2019
3809,"JORPUKHURI AT UZANBAZAR (UGRATALA 
TEMPLE)",POND,ASSAM,23,34,5.1,10.2,7.5,8.1,311,381,1.9,4.8,1.1,2.5,720,2700,1400,12000,2019
4006,NETAI PUKHURI AT NETAI PUKHURI,POND,ASSAM,20,32,5.2,8.5,6.8,7.8,22,52,1.8,3.4,0.5,1.7,2,1500,2,4300,2019
4334,"THOWRADOLE PUKHURI, THOWRADOLE G.P. 
DEMOW BLOCK",POND,ASSAM,24,34,5.8,8,7.1,7.9,37,65,1.8,2.5,0.4,1.5,2,300,2,700,2019
1532,"GOYSAGAR TANK, SIBSAGAR, ASSAM",TANK,ASSAM,18,31,5.3,7.7,6.8,7.7,20,28,1.5,2.2,0.2,1.8,2,360,2,600,2019
2557,"KAWAR LAKE, BEGUSARAI",LAKE,BIHAR,19,29,9.3,9.8,7.7,8.2,239,366,2.7,2.9,0,0.18,4000,7000,11000,11000,2019
2571,MOTI JHEEL AT MOTIHARII,LAKE,BIHAR,17,34,9.2,13.6,7.6,9.9,353,905,1.4,10,0.12,1.57,180,22000,1200,54000,2019
4296,"SIKANDRAPUR, MUZAFFARPUR",LAKE,BIHAR,15,34,7,10.5,8.3,9.6,858,1200,2.8,15.6,0.06,2.09,1400,35000,3300,160000,2019
2573,TIGHI TALAB AT GAYA,POND,BIHAR,17,37,7.8,9.5,7,7.8,658,1020,2.6,3.8,0,2.75,2100,22000,1100,35000,2019
2574,SURAJ KUND AT GAYA,POND,BIHAR,16,37,7.8,9.8,7.3,9.1,521,718,2.5,4.1,0,2.03,930,17000,3300,35000,2019
2046,"SUKHNA LAKE, CHANDIGARH",LAKE,CHANDIGARH,16,29.5,6.2,9.6,7.2,8.5,210,290,1,19,0,3,2,4900000,4,542000000,2019
3163,"HITKASA TAILING DAM, RAJHARA, 
CHHATISGARH.(DALLI RAJHARA IRON ORE 
MINES, DALLI RAJHARA)",LAKE,CHHATTISGARH,28,34,5.8,6.9,7.2,7.5,,,2.5,10.8,0,0,2,180,2,1600,2019
3164,"NEHRU NAGAR TALAB, BHILAI, CHHATISGARH.",POND,CHHATTISGARH,21,33,6,7,7.2,7.6,,,2.4,8.4,0,0,2,280,2,1600,2019
3030,"SANJAY LAKE, DELHI",LAKE,DELHI,7.4,7.4,6.8,6.8,7.4,7.4,999,1030,16,16,0.91,4.81,11000,11000,17000,17000,2019
3031,"BHALSWA LAKE, DELHI",LAKE,DELHI,8,8,2.8,2.8,8.1,8.1,6500,6510,27,72,0.31,4.46,17000,17000,22000,22000,2019
3032,"SULTANPUR LAKE, DELHI",LAKE,DELHI,,,,,6.9,7.4,235,303,1.7,7.1,BDL,0.64,220,2200,1400,16000,2019
3476,"LAKE NEAR IIT FLYOVER, DELHI",LAKE,DELHI,8.7,8.7,16.4,16.4,9.2,9.2,760,856,30,30,0.91,1.13,49000,49000,130000,130000,2019
1549,"SALAULIM LAKE AT SALAULIM - SANGUEM, 
GOA",LAKE,GOA,27,35,5.4,8.1,6.4,8,36,37320,BDL,0.8,BDL,0.53,BDL,130,BDL,240,2019
2269,"MAYEM LAKE, BICHOLIM",LAKE,GOA,27,31,6,8.2,5.6,8,13,24578,BDL,2.7,BDL,0.14,780,4900,1300,9400,2019
3175,ANJUNEM LAKE,LAKE,GOA,27,31,6.3,9,6.4,7.8,36,177,BDL,2.1,0,0.49,2,110,BDL,170,2019
3176,RUMDER LAKE,LAKE,GOA,26,30,2.2,6.1,6.4,7.7,52,2386,BDL,6,BDL,0.36,490,4900,790,7900,2019
3177,CARAMBOLIM LAKE,LAKE,GOA,26,30,5.7,8.2,6.2,8.4,29,12045,BDL,3,0.05,2.15,78,1700,130,5400,2019
3178,RAIA LAKE,LAKE,GOA,27,30,4.6,9.5,6.3,7.8,60,329,BDL,12,0,7.8,20,4900,40,7900,2019
3179,SAIPEM LAKE,LAKE,GOA,28,30,1.9,5,6,8.1,213,441,BDL,4.2,0,2.54,7900,24000,14000,92000,2019
3180,CURTORIM LAKE,LAKE,GOA,27,36,4.1,10.6,6.1,7.5,59,448,BDL,4.3,BDL,4.89,200,4900,450,13000,2019
4408,HARWALE WATER FALL,LAKE,GOA,26,30,7,8.8,6.1,7.2,50,145,BDL,BDL,BDL,0.37,2300,4900,3300,13000,2019
1343,"KANKORIA LAKE AT AHMEDABAD, NR. 
BALVATIKA,",LAKE,GUJARAT,25,30,6,8.8,8.1,9.1,2408,3402,11,24,0.06,0.29,12,46,120,540,2019
1344,"CHANDOLA LAKE AT AHMEDABAD,",LAKE,GUJARAT,28,29,6.1,8.2,7.4,8.3,415,527,4,13,0.07,0.21,2,68,2,490,2019
1345,"AJWAH LAKE AT SRI SAYAJI SABVAR, BARODA,",LAKE,GUJARAT,0,29,6.2,8.1,7.4,8.5,192,322,0.3,0.7,0.38,0.73,2,4,4,47,2019
1346,"SURSAGAR LAKE AT BARODA,",LAKE,GUJARAT,0,30.3,2.7,4.8,7.2,8.5,775,3670,0.9,11,0.38,0.78,26,210,63,640,2019
1972,"NALSAROVAR LAKE (SANAND), 
DIST.AHMEDABAD",LAKE,GUJARAT,27,27,7.1,7.4,7.7,9,335,2432,1.7,4,0,0.3,17,120,70,210,2019
1973,"BINDUSAROVAR, SIDDHPUR (DIST.PATAN)",LAKE,GUJARAT,24,29,3.2,7.4,7.6,8.2,698,2682,0.7,6,0.12,6,4,120,26,350,2019
1975,"LAKHOTA TALAV, JAMNAGAR",LAKE,GUJARAT,23,28,5.4,6.6,7.1,8.2,440,532,4.1,6.3,0.25,0.33,6,8,21,21,2019
1976,NARSIMEHTA TALAV- JUNAGADH,LAKE,GUJARAT,22,24,5.1,13.5,7.4,8.4,401,1736,1.9,276.9,0.02,0.06,6,7,26,33,2019
1977,CITY LAKE OF NADIAD,LAKE,GUJARAT,25,29,2.7,8,8.2,8.4,488,2240,0.4,3.7,0.38,0.74,2,120,21,540,2019
2076,"ANKLESHWAR RESERVOIR AT GIDC 
ANKLESHWAR AT VALIA ROAD.",LAKE,GUJARAT,27,32,6.6,7.6,7.4,8.6,269,1630,0.4,0.9,0.11,0.48,17,26,49,94,2019
2077,"MOTICHER LAKE NEAR KAKARPAR ATOMIC 
POWER STATION, DIST. SURAT.",LAKE,GUJARAT,26,29,6,7.3,7.3,8.1,318,805,0.7,1.5,0.01,0.17,6,11,26,93,2019
3197,"MACHHU-II DAM, RAFLESHWAR, MORBI, 
RAJKOT",LAKE,GUJARAT,24,33,5,7.7,7.6,8.3,375,2761,0.5,2.1,0.02,0.31,BDL,5,BDL,5,2019
3198,"GOMTI LAKE, OPP, RANCHODAJI TEMPLE, 
DAKOR, KHEDA",LAKE,GUJARAT,25,29,3.1,6.8,7.2,8.5,328,623,0.4,0.9,0.36,0.76,4,49,33,240,2019
3199,"HAMISAR TALAV, BHUJ",LAKE,GUJARAT,0,29,0,6.9,0,7.7,0,510,0,1.1,0,0.69,2,6,2,21,2019
3200,MOONSAR LAKE OF VIRAMGAM,LAKE,GUJARAT,26,30,2.8,9.2,8.4,9.4,6419,12050,14,82,0,0.4,12,120,70,920,2019
3201,"MALAV TALAV, DHOLKA",LAKE,GUJARAT,26,29,3.3,8.8,8.3,9.4,2892,4788,9,30,0,0.31,2,94,2,540,2019
3202,VHERAIMATA TALAV AT ANAND,LAKE,GUJARAT,24,30,0,7.1,6.5,8.2,158,627,0.4,12,0,0.58,4,350,47,920,2019
1979,"OLPAD, VILLAGE POND:OLPAD, SURAT",POND,GUJARAT,26,30,6.2,7.5,7.4,8,521,1126,0.9,1.6,0.04,0.44,6,17,38,84,2019
2079,"DHUDHIA TALAV AT NAVSARI, DIST. NAVSARI.",POND,GUJARAT,24,35,6,7.5,7,8.3,311,2171,0.8,1.2,0.02,0.29,6,21,33,142,2019
1971,THOL TANK (KALOL) (DIST. MEHASANA),TANK,GUJARAT,25,29,BDL,8.7,7.3,8.6,367,1992,2.2,81,0,0.13,4,84,6,150,2019
1349,BRAHMSAROVAR LAKE AT KURUKSHETRA,LAKE,HARYANA,19,29,4.4,8.3,7.5,9,197,716,0.8,10,0,0.21,500,13000,2100,160000,2019
1392,"KAUSSHALAYA LAKE, PINJORE, PANCHKULA",LAKE,HARYANA,18,29,2.1,8.1,7,8.4,329,590,1.8,4.5,0.02,2.09,9000,148000,5420,345000,2019
1291,GOBINDSAGAR LAKE AT BILASPUR,LAKE,HIMACHAL PRADESH,15,24,8.9,10.5,7.7,8.5,136,274,0.2,0.6,0.09,0.3,43,94,350,920,2019
1292,"PONGDAM LAKE AT PONG 
VILLAGE,",LAKE,HIMACHAL PRADESH,9.3,19,8.2,9.3,7.1,7.9,104,1791,0.1,0.3,0.09,1.2,2,4,33,120,2019
1429,"RENUKA LAKE , 35 KM FROM 
PATNA SAHIB NORTH",LAKE,HIMACHAL PRADESH,13,28,5.7,7.1,7.4,8.1,444,6330,0.5,2.8,0.01,0.67,14,31,33,84,2019
2649,RIWALSAR LAKE,LAKE,HIMACHAL PRADESH,11,28,5.3,12.5,6.9,8.2,181,284,3,17,0.14,0.39,84,210,920,1600,2019
2650,KHAZIAR LAKE,LAKE,HIMACHAL PRADESH,5,14,5.2,6.2,6.8,8,49,256,0.9,6.5,0.68,1.59,2,13,2,280,2019
1388,"ULSOOR LAKE TRAINING CENTRE OF FISH 
BREEDING,",LAKE,KARNATAKA,23,29,1,9.8,6.7,8.9,380,891,3,75,0.63,18,630,79000,5400,540000,2019
1446,"HEBALLA VALLEY LAKE AT D/S ROAD BRIDGE 
NR. MANDYA,",LAKE,KARNATAKA,24,29,1,6.1,7.6,8.1,386,870,3,10,1.24,11.2,410,940,1700,5800,2019
3582,HEBBAL LAKE,LAKE,KARNATAKA,22,31,1.2,5.8,7.4,8.9,1250,2310,4,24,2.8,12.2,1100,4600,6300,9400,2019
3583,KUKKARAHALLI LAKE,LAKE,KARNATAKA,20,30,3.1,7,7.3,9.4,542,2680,3,10.4,0.34,3.4,840,2100,4300,6300,2019
3584,DALAVAI LAKE,LAKE,KARNATAKA,20,30,BDL,3.8,7.4,9,746,1164,10.4,23.8,2.8,8.3,1100,8200,7000,21000,2019
3585,YENNEHOLE LAKE,LAKE,KARNATAKA,20,31,0,3.2,7.3,8.1,936,1213,12,28,3.1,8.1,1700,6800,6300,15000,2019
3586,LIMBHABUDI LAKE,LAKE,KARNATAKA,20,31,BDL,6.2,6.7,8.6,552,1579,3.8,52,1.5,9.6,1100,9300,5800,47000,2019
3587,SHETTYKERE LAKE,LAKE,KARNATAKA,7.2,29,4,6.8,7.3,9.4,585,1055,3,9,1.28,8.7,920,2100,4100,6300,2019
3591,KEMPAMBUDHI LAKE,LAKE,KARNATAKA,26,28,0.6,9.1,6.6,9.1,395,678,4,10,0.45,56,2100,240000,16000,1600000,2019
3592,YEDIYUR LAKE,LAKE,KARNATAKA,24,30,3,8.9,6.4,9.3,190,574,3,18,0.47,17,700,220000,5400,1600000,2019
3593,"ULSOOR LAKE TRAINING CENTRE OF FISH 
BREEDING,",LAKE,KARNATAKA,24,29,2,9.5,6.2,8.8,387,1110,3,32,0.6,20,480,110000,1600,920000,2019
3601,KARIHOBANAHALLI LAKE,LAKE,KARNATAKA,20,32,0.5,4.5,6.8,7.9,2,2890,7,122,1,21.3,4600,21000000,35000,160000000,2019
3602,BELLANDUR LAKE,LAKE,KARNATAKA,26,31,0.6,5.5,6.7,7.7,995,1306,5,36,0.7,33,700,400000,5400,16000000,2019
3608,VARTHUR LAKE,LAKE,KARNATAKA,22,33,2.5,7.1,6.7,8,541,1416,4,32,0.7,28,460,1700000,3500,16000000,2019
3610,TUBRAHALLI LAKE,LAKE,KARNATAKA,23,32,2.1,4.9,6.6,7.7,704,1821,7,34,0.9,33,470,110000,3500,920000,2019
3611,KAIKONDANAHALLI LAKE,LAKE,KARNATAKA,26,29,0.6,6,6.8,9.3,1304,1695,4,156,0.9,6.46,4800,210000,35000,1600000,2019
3612,AGARAM LAKE,LAKE,KARNATAKA,26,29,1.5,5.8,6.9,8.2,710,1986,5,29,0.38,13,840,70000,9200,540000,2019
3614,PUTTENAHALLI LAKE (S),LAKE,KARNATAKA,26,29,3.8,6.4,6.7,7.6,677,1367,4,12,0.52,5.6,700,22000,5400,1600000,2019
3615,ARAKERE LAKE,LAKE,KARNATAKA,28,30,2.2,6.1,6.9,7.7,13,2294,5,25,1.23,13.21,630,140000,5400,920000,2019
3616,KALENA AGRAHARA LAKE,LAKE,KARNATAKA,28,28,6.2,6.2,7.7,7.7,436,436,3,3,2.74,2.74,8400,8400,92000,92000,2019
3617,HULIMAVU LAKE,LAKE,KARNATAKA,26,29,1.7,5.5,6.7,8,687,1609,4,27,1.12,5,460,94000,3500,540000,2019
3618,SINGASANDRA LAKE,LAKE,KARNATAKA,26,29,2.8,15,6.8,7.8,800,1516,6,32,0.6,6,480,21000,5400,1600000,2019
3620,PARAPPANA AGRAHARA LAKE,LAKE,KARNATAKA,26,30,1,5.2,7,8.7,900,1687,5,31,1.67,10,940,110000,5400,920000,2019
3621,HARALAKUNTE LAKE,LAKE,KARNATAKA,27,30,1.3,5.1,6.8,7.9,839,1354,7.8,31,1.2,13,460,22000,3500,160000,2019
3624,PUTTENAHALLI LAKE,LAKE,KARNATAKA,24,30,3.2,7,6.5,7.3,591,1480,3,15,0.18,6,3100,46000,35000,350000,2019
3625,HEBBAL LAKE,LAKE,KARNATAKA,25,29,4,7.2,6.2,7.7,449,842,3,16,0.31,5,630,17000,9200,92000,2019
3627,JAKKUR LAKE,LAKE,KARNATAKA,27,36,0.5,5.6,6.5,8.8,782,1287,6,33,0.51,6.5,2800,94000,16000,540000,2019
3628,AMRUTHAHALLI LAKE,LAKE,KARNATAKA,25,34,0.5,7.2,6.5,7.6,638,1384,4,52,0.44,5,460,70000,5400,350000,2019
3644,MULBHAGAL LAKE,LAKE,KARNATAKA,22,34,BDL,3.8,7.1,9.3,2200,4930,13,54,1.1,16,940,35000,5400,160000,2019
3645,DEVARAYASAMUDRA LAKE,LAKE,KARNATAKA,22,35,BDL,1.8,6.6,10.3,428,1220,36,144,BDL,8,460,400000,5400,3500000,2019
3646,NARASAPURA LAKE,LAKE,KARNATAKA,23,35,2.5,7.2,7.8,9.6,654,911,4,19,BDL,8,470,700000,3500,5400000,2019
3649,BUGUDANAHALLI LAKE,LAKE,KARNATAKA,21,29,4.4,8,6.5,7.5,120,995,2,7,0.02,5.9,940,120000,9200,920000,2019
3654,GOTTIGERE LAKE,LAKE,KARNATAKA,22,32,1.4,6,6.5,8,689,1974,6,26,0.27,5.9,460,15000,5400,160000,2019
3679,BHUTANALA LAKE,LAKE,KARNATAKA,24,32,0.3,9.4,8,9.1,388,1540,1.1,23.1,0,42,220,1800,900,3200,2019
3680,KILLA LAKE,LAKE,KARNATAKA,22,34,6.4,8.7,7.3,8.8,260,648,1.1,2.5,0,35.5,280,1800,1600,3200,2019
3685,NAVALOORU LAKE,LAKE,KARNATAKA,23,26,6.2,8.2,6.9,8.3,394,1575,3.6,5.3,0.49,1.43,70,900,550,1800,2019
4094,"GANGONDANA HALLI LAKE, BENGALURU 
NORTH",LAKE,KARNATAKA,22,33,0.5,6,6.4,7.7,577,3060,5,192,1.9,12,6300,4600000,54000,92000000,2019
4095,"CHIKKABANVARA LAKE, CHIKKABANWARA, 
BENGALURU NORTH",LAKE,KARNATAKA,22,33,0.6,6.2,6.8,7.9,1150,2810,7,64,0.36,43,4800,150000,35000,920000,2019
4096,"ANDHRAHALLI LAKE, ANDHRAHALLI, 
BENGALURU",LAKE,KARNATAKA,22,32,3,7.6,6.5,8.1,260,1786,3,30,0.38,4,260,940000,5400,9200000,2019
4097,"KACHOHALLI LAKE, KACHOHALLI, BENGALURU 
NORTH",LAKE,KARNATAKA,22,33,0.6,6.5,5.2,7.8,510,2457,3,165,1.58,70,700,58000,5400,920000,2019
4504,SARAKKI LAKE,LAKE,KARNATAKA,24,28,5.2,8.5,5.7,6.8,289,790,3,6,1,13.99,70,28000,540,5400000,2019
4505,NELAMANGALA LAKE,LAKE,KARNATAKA,25,28,3,5.5,6.5,7.7,258,1554,3,41,1.94,5.6,630,14000,5400,160000,2019
4507,CHELEKERE LAKE,LAKE,KARNATAKA,24,36,4,7.1,6.8,7.2,389,852,4,11,1.2,10,410,21000,3500,160000,2019
4508,SINGAPURA LAKE,LAKE,KARNATAKA,23,33,0.6,6.2,6.6,7.6,786,1814,6,28,2,14,700,1700000,5400,16000000,2019
4509,NARASIPURA LAKE,LAKE,KARNATAKA,20,32,0.5,7.1,6.6,7.3,481,845,3,9,1.22,4,940,12000000,5400,92000000,2019
4510,RACHENAHALLI LAKE,LAKE,KARNATAKA,24,35,0.2,6,6.5,8.3,820,1334,5,38,1.6,8,4600,12000000,35000,92000000,2019
4533,ULLALU LAKE,LAKE,KARNATAKA,22.7,33.8,4.8,8,7.1,8.2,467,1581,3,8,0.72,14,460,70000,5400,920000,2019
4534,SOMPURA LAKE,LAKE,KARNATAKA,23.4,31.6,4.9,8,7.7,8.2,604,858,1,6,0.8,12,460,84000,5400,920000,2019
4535,GUBBALAL KERE,LAKE,KARNATAKA,22.3,32.4,1,6.8,6.7,7.9,834,1693,3,27,1,14,630,840000,5400,9200000,2019
4536,HOSAKEREHALLI LAKE,LAKE,KARNATAKA,24.3,33.6,1,6.7,6.4,7.5,453,1332,3,34,0.5,10,4600,460000,54000,3500000,2019
4537,CHINNAKURCHI KERE,LAKE,KARNATAKA,23.4,33.4,4.4,6.7,6.9,7.9,300,774,3,41,0.32,5.2,840,84000,9200,920000,2019
4538,MACHOHALLI LAKE,LAKE,KARNATAKA,23,31,0.9,3.5,6.3,7.3,625,3400,8,72,1.5,22,460,14000,5400,160000,2019
4539,DODDABIDARAKALLU LAKE,LAKE,KARNATAKA,22,31,0.5,5.6,6.3,7.3,802,2182,9,68,0.8,11,460,1700000,3500,16000000,2019
4540,KAMMGONDANAHALLI LAKE,LAKE,KARNATAKA,22,31,0.5,5.5,6.5,8,392,1840,3,75,2.7,20,2800,4600000,16000,35000000,2019
4543,KODI SINGASANDRA LAKE,LAKE,KARNATAKA,28,28,5.7,5.7,7.8,7.8,484,484,3,3,2.88,2.88,1400,1400,9200,9200,2019
4545,JUNGU KERE,LAKE,KARNATAKA,28,28,2.8,2.8,7.8,7.8,805,805,8.4,8.4,1.31,1.31,8400,8400,92000,92000,2019
4546,JAKKSANDRA LAKE,LAKE,KARNATAKA,28,28,4.5,4.5,7.5,7.5,985,985,7.3,7.3,1.4,1.4,4600,4600,35000,35000,2019
4547,SWARANA KUNTE,LAKE,KARNATAKA,28,28,4,4,7.7,7.7,399,399,18,18,2,2,7000,7000,54000,54000,2019
3559,HULLIGE TANK,TANK,KARNATAKA,22,32,6.8,7.2,7.5,9,286,462,2.1,6,0,1.13,36,540,148,1700,2019
3560,MAVENAKERE TANK,TANK,KARNATAKA,26,31,6.8,8.8,8.7,9.6,498,5306,16,90,0.13,0.33,13000,22000,35000,54000,2019
3561,HUNDIKERE (KOPPAL) TANK,TANK,KARNATAKA,22,32,5.6,7.4,6.9,8.4,290,678,2.3,8,0,15,46,8400,138,54000,2019
3565,PILIKULA TANK,TANK,KARNATAKA,28,30,6.2,6.7,6.8,8,140,188,3,3,0.1,1.32,11,22,14,40,2019
3588,KARANJIKERE TANK,TANK,KARNATAKA,19,30,4,7,7.4,8.8,445,767,3,8.6,0.49,2.46,790,1400,4000,7000,2019
3589,MADIWALA TANK,TANK,KARNATAKA,28,30,1.2,5.1,6.8,8.2,553,1398,5,35,1.07,11,460,14000000,3500,92000000,2019
3590,LALBAGH TANK,TANK,KARNATAKA,26,30,4,8,7,8.3,355,691,3,7,0.72,16,630,70000,5400,540000,2019
3594,SANKEY TANK,TANK,KARNATAKA,26,29,1.5,8.2,7.1,8.6,411,566,3,17,0,44,630,140000,5400,920000,2019
3595,BYRASANDRA TANK,TANK,KARNATAKA,23,29,1.5,5.9,6.3,8.2,446,1422,4,32,1.3,31,9400,170000,92000,1600000,2019
3597,HESARAGHATTA TANK,TANK,KARNATAKA,22,32,4.2,8.3,6.4,7.4,225,515,3,13,0.13,2,3300,94000,35000,920000,2019
3598,HEROHALLI TANK,TANK,KARNATAKA,22,32,0.5,7.2,6.6,8.6,351,960,0.6,60,0.5,15.8,940,94000,5400,540000,2019
3599,MADAVARA TANK,TANK,KARNATAKA,22,32,0.5,5.8,6.5,9.3,332,1637,3,165,0.8,19.44,4700,120000,35000,920000,2019
3600,SHIVAPURA TANK,TANK,KARNATAKA,20,32,0.5,6,6.6,7.7,1086,4190,7,66,2,31,630,490000,9200,5400000,2019
3603,VENGAIHNAKERE,TANK,KARNATAKA,21,29,2.1,6,6.6,7.6,703,1546,4,47,1,75,1200,170000,9200,920000,2019
3604,DODDANAKUNDI TANK,TANK,KARNATAKA,26,30,2.7,5.2,7.3,7.8,1014,2260,4,19,2,5,480,140000,3500,920000,2019
3605,YELLAMALLAPPA TANK,TANK,KARNATAKA,22,32,4.3,6.8,6.5,7.4,631,1845,5,14,1.3,55.2,460,110000,5400,920000,2019
3606,DASARAHALLI TANK,TANK,KARNATAKA,22,32,0.3,6.9,6.5,8.5,285,1400,2,38,0.3,18,380,94000,3500,540000,2019
3607,KALKERE TANK,TANK,KARNATAKA,25,29,2.5,4.8,6.8,8.1,728,1827,4.8,15,1.6,9,2800,110000,16000,920000,2019
3623,ANEKAL DODDAKERE TANK,TANK,KARNATAKA,23,26,5.1,6.7,6.7,7.2,727,1736,3,7,1.6,2.94,700,1400,5400,9200,2019
3626,NAGAVARA TANK,TANK,KARNATAKA,24,36,3,7.3,6.5,7.4,480,854,3,17,0.48,10,630,84000,3500,920000,2019
3629,ALLASANDRA TANK,TANK,KARNATAKA,25,35,0.6,6.8,7,8.3,516,1432,3,36,0.56,5,580,1500000,9200,1600000,2019
3630,YELAHANKA TANK,TANK,KARNATAKA,25,35,0.5,6,6.6,8,512,1362,6,35,0,4,940,220000,5400,1600000,2019
3632,VEERAPURA TANK,TANK,KARNATAKA,24,28,1.8,6.8,6.2,7.4,315,1139,3,39,0.04,7,700,70000,5400,540000,2019
3634,DEVARAKERE TANK,TANK,KARNATAKA,23.7,34.6,3.2,7.2,6.5,7.2,358,694,3,10,0.1,4.56,940,220000,9200,1600000,2019
3635,MALATHAHALLI TANK,TANK,KARNATAKA,21.4,30.6,0.3,6.2,6.8,7.7,712,1583,4,145,0.7,20,4300,17000000,35000,92000000,2019
3637,BYRAMANGALA TANK,TANK,KARNATAKA,25,28,1.6,5.2,6.9,7.5,708,1608,6,18,0.7,6,1400,94000,9200,5400000,2019
3638,ANNAYAPPA TANK,TANK,KARNATAKA,25,29,4,8,6.7,8.8,175,1637,3,15,0.72,19,1100,28000,9200,920000,2019
3640,UTTARAHALLI DORAIKERE,TANK,KARNATAKA,22.3,33.8,2.6,6.7,6.3,8.1,460,1114,4,38,0.9,13,4700,460000,35000,3500000,2019
3641,DHOREKERE TANK,TANK,KARNATAKA,22.8,34,3.8,6.9,6.6,8.2,410,638,3,27,0.4,9,630,170000,5400,920000,2019
3642,JIGANI TNAK,TANK,KARNATAKA,24,27,4.8,6,6.8,7.2,627,1090,3,7,1.2,3,1700,46000,16000,540000,2019
3643,BEENNIGANAHALLI TANK,TANK,KARNATAKA,26,27,2.3,6,6.5,7.6,286,1827,3,13,3.4,9.5,12000,94000,92000,540000,2019
3648,MYDALA TANK,TANK,KARNATAKA,22,29,5,7.8,6.5,7.6,164,550,3,14,0.02,4.16,630,170000,5400,1600000,2019
3650,MELEKOTE TANK,TANK,KARNATAKA,23,30,0.8,8,6.6,7.3,437,1631,3,16,0.61,30,2600,170000,35000,1600000,2019
3651,BHEEMSANDRA TANK,TANK,KARNATAKA,22,30,0.5,6.9,6.4,7.4,560,1885,3,15.96,0.85,34,940,220000,5400,1600000,2019
